Iso3,Location Name,AMRO subregions,Causename Eng,Year,Sex,Age group,Measure Name En,Metric Name En,Measure Names,Measure Values
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value,61.115398623
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value Up,229.233864138
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value Low,91.55783913
NLC,Non-Latin Caribbean,Region of the Americas,Chronic obstructive pulmonary disease,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value,143.47726691
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Both sexes,Age-standardized,Deaths,Rate,Value Up,5.514078824
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Both sexes,Age-standardized,Deaths,Rate,Value Low,1.578116796
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Both sexes,Age-standardized,Deaths,Rate,Value,3.148942146
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,165.951010699
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,33.731303206
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,99.841156953
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,19.544101411
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,5.810679958
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,11.748948454
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,155.702994624
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,43.652355496
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value,88.092208499
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Both sexes,All Ages,Deaths,Rate,Value Up,6.155041805
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Both sexes,All Ages,Deaths,Rate,Value Low,1.76105561
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Both sexes,All Ages,Deaths,Rate,Value,3.514770373
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,174.63466501
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,35.201117686
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,104.917891348
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,19.748074134
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,5.894786414
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value,11.877790338
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value Up,164.318370974
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value Low,46.157596526
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value,93.04010101
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Male,Age-standardized,Deaths,Rate,Value Up,6.672281878
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Male,Age-standardized,Deaths,Rate,Value Low,1.961023842
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Male,Age-standardized,Deaths,Rate,Value,3.848777793
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,201.800511083
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,40.277330559
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,121.038920821
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,18.96508719
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,5.884100048
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,11.559567308
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,189.717884926
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,55.723639536
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value,109.479353513
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Male,All Ages,Deaths,Rate,Value Up,6.993412676
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Male,All Ages,Deaths,Rate,Value Low,2.051745052
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Male,All Ages,Deaths,Rate,Value,4.030974327
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,206.970688723
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,41.153301122
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,124.061994923
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,19.136531238
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,5.95790008
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value,11.677166285
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value Up,194.839405199
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value Low,57.172775047
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value,112.384828638
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Deaths,Rate,Value Up,4.473030464
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Deaths,Rate,Value Low,1.231279947
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Deaths,Rate,Value,2.51683019
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,132.134206581
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,27.517244864
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,79.825725723
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,20.158307894
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,5.752843006
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,11.965911909
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,123.660316471
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,32.194400355
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value,67.859813814
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Deaths,Rate,Value Up,5.329669706
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Deaths,Rate,Value Low,1.474873249
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Deaths,Rate,Value,3.006570058
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,142.800004871
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,29.341221662
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,86.070613266
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,20.350135179
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,5.832651313
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value,12.075303756
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value Up,134.270559276
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value Low,35.313206142
NLC,Non-Latin Caribbean,Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value,73.995309511
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Deaths,Rate,Value Up,27.857741901
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Deaths,Rate,Value Low,12.380335558
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Deaths,Rate,Value,18.931016045
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,1046.465495835
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,384.247586995
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,715.356541415
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,486.087433629
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,167.130530414
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,299.40096689
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,634.773016068
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,260.977662156
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value,415.955574525
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Deaths,Rate,Value Up,31.469698594
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Deaths,Rate,Value Low,14.06602354
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Deaths,Rate,Value,21.453118866
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,1086.622761093
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,407.56540899
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,747.094085042
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,477.783338025
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,166.335953781
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value,296.236972776
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value Up,685.770328852
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value Low,283.992304283
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value,450.857112266
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Deaths,Rate,Value Up,39.076274652
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Deaths,Rate,Value Low,18.68114244
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Deaths,Rate,Value,27.724284141
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,1289.503624682
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,517.537513868
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,903.520569275
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,505.666054331
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,177.424464842
NLC,Non-Latin Caribbean,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,314.573064719
